UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
2000099193,Justin Cornejo,29,81 kg,188 cm,,-,ECU,Argentine Primera División,Independiente,"€419,000 p/a",-,31/12/2035,GK,-,21,"1,890",86%,-,0,0.29,0,-,-,-,-,0,-,-,-,0,0,0,0.05,100%,2.81,0,0,-,-,-,-,5.81,4.14,0.14,-,4.3km,0,0,7,24,21,0.25,0.71,85%,82%
2000053020,Regis N'do,31,74 kg,181 cm,,-,MLI,Liga Portugal Bwin,Vizela,"€207,000 p/a",-,30/6/2033,"AM (RL), ST (C)",ST (C),6,614,89%,0.15,0.3,1.61,1.03,0.73,6%,0.29,30%,0.64,0.73,0.44,0.29,0.35,0,2.04,2.79,86%,0.29,0,0,3.96,22%,0.88,-,6.89,12.46,10.26,2.93,13.4km,2.93,14.95,-,-,-,-,-,-,-
2000104613,Valentín Albano,30,75 kg,183 cm,,-,ARG,Argentine Primera División,All Boys,"€343,000 p/a",-,31/12/2033,D/WB/M (R),M (R),21,"1,521",88%,-,0.13,7.04,0.83,0.47,18%,0.41,11%,-0.72,0.36,0.06,0.3,0.06,0,2.12,2.19,88%,0.71,0.3,1.07,4.73,73%,3.43,0.95,11.54,10.18,14.62,0.59,13.1km,2.07,6.8,-,-,-,-,-,-,-
14195047,Agustín Curruhinca,33,66 kg,170 cm,,-,ARG,Liga Portugal Bwin,Vizela,"€240,000 p/a",€8.5K,30/6/2034,"M (R), AM (RLC), ST (C)","M (R), AM (LC)",10,966,90%,0.19,0.19,1.96,0.84,0.75,24%,0.37,8%,-0.83,0.56,0.09,0.65,0.17,0,2.02,2.33,81%,0.37,0,0,4.19,16%,0.65,0.09,7.36,12.39,10.62,3.54,13.2km,4.47,14.63,-,-,-,-,-,-,-
37062066,Jasper Schendelaar,32,76 kg,186 cm,,-,NED,Eredivisie,PEC Zwolle,"€337,000 p/a",-,30/6/2033,GK,-,32,"2,880",78%,-,0,0.66,0,-,-,-,-,0,-,-,-,0,2,0,0.03,33%,5.28,0,0,-,-,-,-,5.06,6.28,0.06,-,4.3km,0,0,9,44,43,-0.01,1.03,85%,79%
2002162157,Drilon Memolla,20,63 kg,166 cm,,Pulled groin,GER,Bundesliga,VfL Wolfsburg,"€790,000 p/a",-,30/6/2034,"D (RC), WB (R)","D (C), WB (R)",2,246,89%,-,0.11,6.22,0.37,0.37,0%,0,-,-0.03,0,-,0.37,0.01,0,0.29,2.93,62%,2.56,0,0.37,3.29,22%,0.73,0.37,10.61,9.88,11.71,2.2,14.7km,2.56,9.51,-,-,-,-,-,-,-
83257056,João Ferreira,32,69 kg,185 cm,,-,POR,LaLiga EA SPORTS,CA Osasuna,"€740,000 p/a",-,30/6/2034,"D (RL), WB/M (R)","D (L), WB/M (R)",18,"1,985",85%,0.09,0.11,6.35,1.04,0.41,13%,0.23,13%,0.8,0.27,0.14,0.54,0.1,1,2.46,4.13,81%,0.86,0.59,0.95,5.94,73%,4.35,0.68,14.96,11.43,15.6,0.73,14.3km,2.31,9.29,-,-,-,-,-,-,-
43372893,Eddie Salcedo,31,74 kg,178 cm,,-,ITA,Serie A,Ascoli,"€1,154,000 p/a",-,30/6/2034,"AM (RLC), ST (C)",AM (RL),25,"1,888",88%,-,0.03,0.72,0.33,0.1,0%,0,27%,-0.25,0.81,0.33,0.19,0.27,1,0.69,1.72,73%,0.38,0.05,0,3.34,29%,0.95,0.14,3.62,6.86,3.62,0.91,12.6km,1.53,8.68,-,-,-,-,-,-,-
19367265,Tiago Barbosa,32,83 kg,196 cm,,-,BRA,Eredivisie,Sparta Rotterdam,"€377,000 p/a",-,30/6/2034,D (C),-,35,"3,140",92%,0.03,0.04,3.61,0.2,0.06,0%,0,12%,0.3,0.37,0.06,0.03,0.03,3,1.27,1.18,75%,1.46,0.37,0.86,5.96,72%,4.27,0.49,9.23,4.93,4.67,0.06,11.3km,1,3.24,-,-,-,-,-,-,-
2002125819,Tyler Johnson,24,84 kg,192 cm,,-,PER,Eredivisie,Go Ahead Eagles,"€471,000 p/a",-,30/6/2036,M/AM (LC),"M (L), AM (LC)",31,"2,649",88%,0.14,0.13,2.68,0.68,0.41,17%,0.14,14%,-1.08,0.44,0.17,0.24,0.21,0,3.82,2.04,74%,0.51,0.07,0.14,4.25,50%,2.14,0.07,6.9,10.09,9.99,2.14,13.2km,3.16,13.96,-,-,-,-,-,-,-
2000051202,Derek Suárez,24,85 kg,193 cm,,-,ESP,LaLiga EA SPORTS,Cádiz,"€976,000 p/a",-,30/6/2036,"M (L), AM (RLC), ST (C)","M (L), AM (RC), ST (C)",34,"2,963",81%,0.18,0.15,3.74,1.4,0.55,16%,0.76,10%,-0.47,0.67,0.15,0.46,0.17,0,5,2.1,71%,0.55,0.09,0.36,5.38,56%,3.04,0.33,7.65,13.76,14.22,2.58,13.8km,2.86,13.09,-,-,-,-,-,-,-
2000207371,Ezequiel Orbe,28,70 kg,174 cm,,-,ARG,Argentine Primera División,Estudiantes (LP),"€1,137,000 p/a",-,31/12/2035,D (R),-,18,"1,479",88%,0.24,0.14,4.62,0.61,0.3,11%,0.3,-,-0.56,0,-,0.49,0.03,0,2.32,2.56,75%,1.76,0.37,0.12,3.16,48%,1.52,0.49,10.34,9.19,18.13,1.34,13.1km,2.37,8.15,-,-,-,-,-,-,-
76063233,Juan Manuel Cuesta,31,76 kg,177 cm,,-,COL,Campeonato Brasileiro Série A,Náutico,"€2,184,000 p/a",-,31/12/2034,"AM (RLC), ST (C)","AM (RC), ST (C)",4,378,79%,0.24,0.15,2.38,1.67,0.95,15%,0.71,-,-0.77,0.95,-,0.95,0.18,0,0.63,2.62,85%,0.71,0.24,0,2.38,10%,0.24,-,5.48,12.14,10.95,3.1,13.0km,3.81,12.62,-,-,-,-,-,-,-
2000305094,Ariel,26,71 kg,176 cm,,Pulled groin,ESP,English Premier League,Crystal Palace,"€3,037,000 p/a",-,30/6/2037,"D (LC), WB (L)",WB (L),40,"3,573",92%,-,0.02,4.01,0.28,0.03,14%,0.05,-,-0.2,0.05,-,0.08,0.01,1,0.74,1.59,76%,1.31,0.23,0.15,2.8,32%,0.91,1.16,9.19,5.21,4.76,0.3,12.0km,1.59,4.58,-,-,-,-,-,-,-
2000183492,Bastien Meupiyou,27,84 kg,191 cm,,-,FRA,Serie A,Bologna,"€1,623,000 p/a",-,30/6/2035,"D (LC), DM","D (L), DM",36,"3,156",94%,0.03,0.09,7.27,0.51,0.17,20%,0.23,11%,0.25,0.14,0.06,0.09,0.05,0,3.26,2.74,79%,1.08,0.23,1.28,5.96,77%,4.59,0.46,12.63,7.64,4.99,1.37,12.5km,2.02,7.39,-,-,-,-,-,-,-
2002144930,Lody Adriaanse,21,74 kg,176 cm,,-,NED,Eredivisie,AZ,"€1,457,000 p/a",-,30/6/2037,D (RLC),D (C),6,743,85%,-,0.14,7.75,1.33,0.48,22%,0.24,-,-0.1,0.24,-,0.24,0.01,0,1.19,2.91,86%,0.85,0.12,0.36,5.09,60%,3.03,0.48,12.6,10.3,10.9,1.21,13.6km,2.66,12.48,-,-,-,-,-,-,-
2002127496,Gonzalo Ruiz,24,75 kg,179 cm,,-,ARG,Argentine Primera División,Banfield,"€1,037,000 p/a",-,31/12/2037,"M (RC), AM (R)",-,16,"1,410",91%,0.06,0.07,8.74,1.21,0.13,17%,0.13,6%,-0.43,0.64,0.06,0.83,0.09,1,1.15,1.6,89%,0.38,0.06,0.13,2.49,49%,1.21,0.51,6.89,9.83,5.62,1.15,13.1km,3.38,13.85,-,-,-,-,-,-,-
2002099622,Alex Pereira,24,68 kg,172 cm,,-,POR,Liga Portugal Bwin,Gil Vicente,"€142,000 p/a",-,30/6/2035,M/AM (L),-,30,"2,470",87%,0.11,0.15,1.82,0.87,0.26,12%,0.36,13%,-0.08,0.58,0.18,0.73,0.19,0,4.05,1.68,77%,1.42,0.07,0,4.19,21%,0.87,0.36,8.16,12.72,12.13,3.79,13.2km,3.75,15.05,-,-,-,-,-,-,-
2002152616,José,22,74 kg,181 cm,,-,BRA,Campeonato Brasileiro Série A,Fluminense,"€2,923,000 p/a",-,31/12/2036,"AM (RL), ST (C)",AM (RL),24,"1,930",82%,0.19,0.15,2.01,1.17,0.37,28%,0.42,23%,2.65,1.45,0.65,0.61,0.53,1,3.11,1.77,75%,0.28,0,0.09,10.68,49%,5.22,0.23,5.88,7.93,6.81,1.54,12.6km,3.17,10.12,-,-,-,-,-,-,-
2002120088,Alan Mazzei,25,75 kg,181 cm,,-,BRA,Campeonato Brasileiro Série A,Cruzeiro,"€2,254,000 p/a",-,31/12/2036,D (C),-,25,"2,079",95%,0.04,0.03,7.27,0.26,0.09,-,0,14%,1,0.35,0.09,0.17,0.04,0,0.58,1.39,80%,0.69,0.09,0.39,5.19,61%,3.16,0.26,11.86,3.98,5.24,0.09,10.7km,1.08,2.94,-,-,-,-,-,-,-
2000214902,Pol Fortuny,28,63 kg,176 cm,,Groin strain,ESP,Liga Portugal Bwin,Ac. Viseu,"€363,000 p/a",-,30/6/2036,"M (C), AM (RLC), ST (C)","M (C), AM (RL), ST (C)",34,"3,040",88%,0.18,0.14,1.95,0.68,0.38,36%,0.21,21%,2.48,0.33,0.18,0.59,0.1,1,4.59,1.48,86%,0.92,0.03,0.06,2.49,12%,0.3,0.3,5.39,8.7,4.32,1.36,12.6km,1.87,8.79,-,-,-,-,-,-,-
2002120131,Marcos Antônio,24,79 kg,184 cm,,Tight groin,BRA,Campeonato Brasileiro Série A,Paranaense,"€567,000 p/a",-,31/12/2035,"DM, M/AM (C)",DM,13,"1,288",90%,0.42,0.17,7.2,1.61,0.91,25%,0.21,-,-3.89,0.77,-,1.12,0.27,0,2.38,1.47,78%,0.42,0,0.21,3,63%,1.89,0.14,6.99,9.08,7.41,0.91,12.7km,2.8,9.64,-,-,-,-,-,-,-
2002120716,Alonzo Barticciotto,22,62 kg,161 cm,,Pulled knee ligaments,CHI,Argentine Primera División,Boca Juniors,"€594,000 p/a",-,31/12/2036,"M (L), AM (LC), ST (C)","M (L), AM (C), ST (C)",21,"1,656",88%,0.27,0.26,2.72,1.52,0.65,14%,0.82,14%,-1.41,0.54,0.16,0.27,0.24,0,4.79,1.58,81%,0.22,0,0,2.93,17%,0.49,0.49,5.65,12.93,12.45,4.29,12.8km,3.1,13.86,-,-,-,-,-,-,-
2000006106,Isaak Touré,30,98 kg,204 cm,,-,FRA,Ligue 1 Uber Eats,Reims,"€1,265,000 p/a",-,30/6/2035,D (C),-,18,"2,000",92%,0.04,0.02,3.29,0.14,0.04,0%,0,11%,0.33,0.23,0.04,0,0.03,0,0.43,1.22,77%,1.35,0.41,1.4,6.03,79%,4.77,0.95,9.9,6.08,3.42,0.09,11.5km,1.35,3.29,-,-,-,-,-,-,-
2002073796,Adlane Delaporte,25,70 kg,173 cm,,-,POR,Liga Portugal Bwin,Gil Vicente,"€926,000 p/a",-,30/6/2037,D (LC),D (C),32,"2,880",90%,0.09,0.09,3.16,0.56,0.12,14%,0.19,-,-1.06,0.09,-,0.12,0.03,1,2.9,4.22,85%,1.91,0.34,0.12,3.31,58%,1.91,0.97,11.5,7.97,8.97,1.91,12.4km,2.31,10.31,-,-,-,-,-,-,-
2002152566,José Romário,21,70 kg,173 cm,,-,BRA,Ligue 1 Uber Eats,OGC Nice,"€1,210,000 p/a",-,30/6/2037,"AM (C), ST (C)",AM (C),41,"3,462",89%,0.08,0.1,0.6,0.55,0.21,19%,0.08,25%,2.29,0.88,0.47,0.7,0.41,0,3.86,1.35,79%,0.18,0,0,3.59,8%,0.29,0.03,3.17,6.24,3.64,1.12,11.8km,1.66,7.33,-,-,-,-,-,-,-
2000266542,Spike Brits,25,74 kg,190 cm,,-,ENG,English Premier League,Leeds Utd,"€1,541,000 p/a",-,30/6/2036,GK,-,39,"3,504",90%,-,0,0.69,0,-,-,-,-,0,-,-,-,0,2,0,0.03,25%,0.95,0.03,0,-,-,-,-,7.55,3.7,0.1,-,6.5km,0,0,17,37,49,-0.27,1.39,83%,70%
2002072680,Anders Axelsson,25,70 kg,176 cm,,-,BEL,Jupiler Pro League,Gent,"€557,000 p/a",-,30/6/2035,"AM (RLC), ST (C)","AM (RC), ST (C)",40,"3,551",67%,0.18,0.12,0.13,0.1,0.08,50%,0.08,12%,2.34,1.22,0.35,0.38,0.3,0,4.93,0.99,58%,0.05,0,0.03,2.59,15%,0.38,0.1,0.91,5.09,2,0.41,3.6km,0.43,2.21,-,-,-,-,-,-,-
14183211,Federico Girotti,33,81 kg,189 cm,,-,ARG,Argentine Primera División,Unión (SF),"€728,000 p/a",-,31/12/2033,ST (C),-,23,"1,804",89%,-,0.09,0.95,0.85,0.2,30%,0.15,19%,-1.35,1.85,0.55,0.65,0.54,0,1.76,1.1,71%,0.4,0,0.05,6.09,64%,3.89,0.05,3.99,7.23,4.64,0.7,12.5km,2.25,9.73,-,-,-,-,-,-,-
2002099370,Julinho dos Santos,24,87 kg,194 cm,,-,ESP,LaLiga EA SPORTS,Atlético Madrid,"€5,869,000 p/a",€46.5M,30/6/2037,"D (RC), WB/M (R)","D (C), WB/M (R)",26,"2,375",89%,0.23,0.22,7.01,1.63,0.38,26%,0.42,4%,-2.11,0.72,0.08,0.49,0.16,2,5.69,2.58,82%,0.95,0.15,0.8,7.84,72%,5.65,0.99,14.67,9.89,14.02,1.14,14.1km,3.79,11.03,-,-,-,-,-,-,-
2000260155,Mauro Carrizo,26,68 kg,177 cm,,-,ARG,Argentine Primera División,Rosario Central,"€1,224,000 p/a",-,31/12/2036,"DM, M (C)",-,22,"1,751",93%,0.1,0.23,6.94,1.85,0.67,80%,0.21,6%,-0.58,0.05,0.05,0.77,0.08,0,4.51,2.06,74%,0.31,0.15,0.05,1.7,12%,0.21,0.36,6.42,6.68,5.76,0.72,12.8km,3.29,13.26,-,-,-,-,-,-,-
2002102922,Daniel Castro,25,77 kg,185 cm,,Tight hamstring,POR,LaLiga EA SPORTS,Gijón,"€2,198,000 p/a",-,30/6/2036,"AM (LC), ST (C)",ST (C),35,"2,889",85%,0.19,0.12,2.65,0.97,0.44,10%,0.34,15%,0.12,0.81,0.25,0.47,0.25,0,3.92,2.21,76%,1.03,0.09,0.19,5.61,58%,3.24,0.31,6.57,13.74,14.33,3.96,13.9km,1.53,9.31,-,-,-,-,-,-,-
2000073857,Guilherme Biro,29,66 kg,177 cm,,-,BRA,Campeonato Brasileiro Série A,Ituano,"€606,000 p/a",-,31/12/2036,"D/WB (L), M/AM (RLC)","D/WB (L), M (RLC), AM (C)",15,"1,382",84%,0.07,0.13,3.39,1.04,0.39,19%,0.39,20%,1.22,0.39,0.13,0.33,0.05,0,2.01,2.28,73%,0.59,0.13,0,3.97,16%,0.65,0.39,6.9,13.29,12.57,2.67,13.0km,3.32,14.78,-,-,-,-,-,-,-
2000048809,Lucas Besozzi,30,74 kg,176 cm,,-,ARG,Liga Portugal Bwin,Boavista,"€664,000 p/a",-,30/6/2034,"M/AM (L), ST (C)",-,33,"2,916",88%,0.12,0.11,0.9,0.74,0.28,17%,0.12,13%,-2.08,0.43,0.15,0.56,0.22,0,3.42,1.67,76%,0.28,0.03,0,2.69,15%,0.4,0.09,3.67,6.08,4.91,0.9,11.5km,1.85,7.5,-,-,-,-,-,-,-
91177089,Luca Unbehaun,32,82 kg,185 cm,,-,GER,Eredivisie,Ajax,"€1,013,000 p/a",-,30/6/2034,GK,-,45,"4,047",98%,-,0,0.04,0,-,-,-,-,0,-,-,-,0,2,0,0.07,33%,0.69,0,0,-,-,-,-,6.14,0.89,0.09,-,6.6km,0,0,17,66,45,0.15,0.89,82%,82%
2002119991,Ricardo,24,74 kg,178 cm,,-,BRA,Campeonato Brasileiro Série A,Palmeiras,"€1,332,000 p/a",-,31/12/2036,"AM (RLC), ST (C)",AM (RLC),28,"2,380",87%,0.04,0.14,1.82,0.87,0.45,11%,0.11,23%,2.91,1.21,0.49,0.83,0.38,0,3.79,0.68,82%,0.15,0,0,3.29,16%,0.53,0.15,3.06,8.7,4.31,2.42,11.6km,1.51,5.67,-,-,-,-,-,-,-
43392081,Niccolò Pierozzi,31,75 kg,184 cm,,-,ITA,English Premier League,Stoke,"€2,857,000 p/a",-,30/6/2034,"D/WB (RL), M (R)","D/WB (L), M (R)",19,"1,380",86%,0.07,0.06,4.24,0.52,0.26,13%,0.26,-,-0.43,0.13,-,0.2,0.03,1,0.87,2.93,87%,1.43,0.2,0.46,4.83,59%,2.87,0.78,11.02,8.93,15.26,1.57,13.1km,2.41,8.09,-,-,-,-,-,-,-
2002098545,Evandro Fitas,23,80 kg,189 cm,,-,POR,Liga Portugal Bwin,Benfica,"€1,108,000 p/a",-,30/6/2036,GK,-,7,660,60%,-,0,1.36,0,-,-,-,-,0,-,-,-,0,0,0,-,-,8.45,0,0,-,-,-,-,2.86,8.59,0.27,-,4.6km,0,0,2,6,11,-0.05,0.95,85%,82%
2002075511,Abbévi Bissirou,24,79 kg,183 cm,,-,FRA,LaLiga EA SPORTS,CA Osasuna,"€2,361,000 p/a",-,30/6/2037,"AM (RC), ST (C)",AM (RC),35,"2,932",82%,0.12,0.21,1.78,1.78,0.74,24%,0.34,21%,4.37,0.92,0.43,1.04,0.3,0,6.69,1.11,80%,0.25,0.03,0.06,8.69,25%,2.15,0.06,3.96,10.99,8.07,2,12.9km,1.66,7.64,-,-,-,-,-,-,-
2002072462,Abdul Boakye,24,74 kg,180 cm,,-,GHA,Ligue 1 Uber Eats,Clermont,"€883,000 p/a",€1.2M,30/6/2036,"WB (L), M/AM (RL)",WB/M/AM (L),3,376,81%,-,0.19,2.15,1.2,0.48,9%,0.24,-,-0.65,0.72,-,0.96,0.16,1,0.81,3.35,100%,1.2,0,0,4.79,25%,1.2,-,8.14,13.4,13.88,2.15,13.9km,2.15,11.73,-,-,-,-,-,-,-
2002146004,Álex Cazorla,21,72 kg,178 cm,,-,ESP,English Premier League,Arsenal,"€3,627,000 p/a",-,30/6/2037,"AM (LC), ST (C)",AM (LC),7,479,83%,0.19,0.09,0.19,0.56,0.19,0%,0,21%,-0.03,1.32,0.56,1.32,0.57,0,0.48,0.75,67%,0.38,0,0,3.19,18%,0.56,0.19,3.57,5.26,4.32,0.75,12.3km,1.69,7.14,-,-,-,-,-,-,-
2000296179,Andrés Godfrey,26,62 kg,169 cm,,-,COL,Argentine Primera División,Argentinos Jrs.,"€525,000 p/a",-,31/12/2034,"DM, M/AM (C)","DM, AM (C)",20,"1,646",90%,0.11,0.14,8.75,1.31,0.55,63%,0.27,12%,0.53,0.27,0.11,0.71,0.08,0,2.52,2.19,77%,0.66,0.05,0.05,1.15,14%,0.16,0.22,10.17,10.33,8.04,0.44,13.2km,4.1,15.8,-,-,-,-,-,-,-
2000094152,Claudio Echeverri,27,73 kg,171 cm,,-,ARG,Bundesliga,Schalke 04,"€3,870,000 p/a",-,30/6/2036,"AM (RLC), ST (C)","AM (RL), ST (C)",33,"2,735",82%,0.1,0.19,3.06,1.22,0.59,16%,0.33,13%,-0.31,1.58,0.36,1.58,0.37,0,5.91,1.84,80%,0.43,0.03,0.1,5.07,16%,0.79,0.3,6.45,10.83,9.87,2.04,13.7km,2.93,11.19,-,-,-,-,-,-,-
2002123589,Adriano Sousa,24,71 kg,177 cm,,-,CPV,Liga Portugal Bwin,Boavista,"€122,000 p/a",€160K,30/6/2034,M/AM (C),-,1,331,87%,-,0.25,5.98,1.36,0.54,53%,0.27,-,-0.57,0.82,-,2.45,0.15,0,0.92,1.63,67%,0.82,0,0,2.72,10%,0.27,-,5.17,12.51,9.79,1.09,14.8km,1.9,13.6,-,-,-,-,-,-,-
14201595,Joaquín Blázquez,32,91 kg,193 cm,,-,ARG,Bundesliga,Mainz 05,"€2,186,000 p/a",-,30/6/2035,GK,-,40,"3,630",59%,-,0,1.31,0,-,-,-,-,0,-,-,-,0,3,0,0.02,17%,8.03,0.02,0,-,-,-,-,5.36,13.61,0.25,-,6.4km,0,0,32,50,86,0.04,1.51,84%,76%
2002120349,Gerardo Ferreira,25,75 kg,181 cm,,-,PAR,Ligue 1 Uber Eats,FC Lorient,"€613,000 p/a",-,30/6/2035,"AM (RLC), ST (C)","AM (RC), ST (C)",1,310,84%,0.29,0.32,2.9,1.74,0.58,27%,0.58,14%,-0.29,0.87,0.29,0.58,0.37,0,1.1,1.74,100%,0.58,0,0,9,35%,3.19,0.29,4.94,10.16,6.68,1.74,13.4km,2.32,11.9,-,-,-,-,-,-,-
2002127557,Cristian Gauna,24,74 kg,178 cm,,-,ARG,Argentine Primera División,Estudiantes (LP),"€801,000 p/a",-,31/12/2037,"AM (RL), ST (C)",AM (RL),23,"1,887",81%,0.24,0.19,1.48,1,0.57,21%,0.19,15%,0.97,1.24,0.38,1.67,0.34,1,3.91,1.53,71%,0.29,0,0,7.87,12%,0.95,0.14,4.15,8.73,6.96,2.38,12.0km,1.76,8.54,-,-,-,-,-,-,-
2000047625,Luís Gomes,29,65 kg,172 cm,,-,POR,Liga Portugal Bwin,Santa Clara,"€217,000 p/a",-,30/6/2034,M/AM (RL),M (L),32,"2,793",88%,0.1,0.08,2.9,0.48,0.26,10%,0.23,10%,-2.16,0.45,0.1,0.23,0.17,0,2.36,2.22,81%,0.84,0.03,0,3.32,14%,0.45,0.39,6.22,12.34,9.92,2.26,12.9km,3.32,15.44,-,-,-,-,-,-,-
2000103798,Chemsdine Talbi,28,72 kg,177 cm,,-,BEL,Jupiler Pro League,Club Brugge,"€866,000 p/a",-,30/6/2035,"M (C), AM (LC)","M (C), AM (L)",34,"3,113",78%,0.23,0.18,1.5,0.98,0.35,21%,0.17,3%,-6.66,0.81,0.06,0.43,0.25,0,6.31,1.71,84%,0.46,0.03,0,2.14,26%,0.55,0.12,3.09,6.91,6.85,1.24,6.4km,1.82,6.39,-,-,-,-,-,-,-
2002073450,Mattia Pilenga,25,64 kg,157 cm,,-,ITA,Ligue 1 Uber Eats,OGC Nice,"€2,631,000 p/a",-,30/6/2037,"M (C), AM (LC)",AM (L),43,"3,587",89%,0.15,0.23,7.95,1.41,0.75,20%,0.35,13%,0.08,0.45,0.15,0.65,0.15,1,9.18,1.76,78%,0.4,0,0,2.16,15%,0.33,0.28,7.28,11.14,8.53,1.91,13.0km,3.04,12.62,-,-,-,-,-,-,-
2000228176,Diego Kochen,27,82 kg,188 cm,,-,USA,English Premier League,Tottenham,"€4,024,000 p/a",-,30/6/2035,GK,-,9,891,97%,-,0,0.3,0,-,-,-,-,0,-,-,-,0,0,0,-,-,0.71,0,0,-,-,-,-,7.68,1.01,0,-,6.9km,0,0,6,12,13,0.17,0.71,86%,88%
2000301158,Cobel Sow,26,63 kg,170 cm,,-,ESP,Bundesliga,Hertha BSC,"€4,072,000 p/a",-,30/6/2037,"DM, M (RC), AM (RLC)","M (C), AM (L)",33,"2,869",82%,0.19,0.14,4.8,0.88,0.35,21%,0.25,17%,1.55,0.47,0.19,0.5,0.11,0,4.56,2.29,81%,0.82,0.03,0,3.14,12%,0.38,0.41,7.69,12.17,16.5,2.67,14.0km,3.76,13.9,-,-,-,-,-,-,-
2000052096,Bruno Iglesias,30,67 kg,181 cm,,-,ESP,LaLiga EA SPORTS,Gijón,"€1,336,000 p/a",-,30/6/2035,"M (C), AM (LC)","M (C), AM (L)",18,"1,784",84%,0.1,0.16,3.73,0.91,0.5,18%,0.35,10%,-2.81,0.91,0.2,1.21,0.34,0,3.2,2.07,68%,0.86,0.05,0.1,2.88,42%,1.21,0.15,6,14.13,12.76,3.08,14.5km,2.27,10.09,-,-,-,-,-,-,-
2000036875,Gabriel Iriarte,24,79 kg,182 cm,,-,ARG,English Premier League,Bournemouth,"€2,873,000 p/a",-,30/6/2036,"AM (LC), ST (C)",AM (LC),21,"1,977",86%,0.14,0.08,0.86,0.64,0.36,19%,0.18,13%,-0.7,0.82,0.18,0.55,0.21,0,1.74,1.5,80%,0.36,0.05,0.14,8.88,38%,3.41,0.09,5.28,8.92,5.42,1.87,13.2km,1.64,7.15,-,-,-,-,-,-,-
2000197966,Javi Llabrés,30,70 kg,174 cm,,-,ESP,LaLiga EA SPORTS,Real Racing Club,"€1,120,000 p/a",-,30/6/2035,"M (LC), AM (RLC), ST (C)","M (LC), AM (R), ST (C)",36,"2,910",83%,0.09,0.08,2.97,0.56,0.22,8%,0.22,6%,-0.91,0.56,0.06,0.56,0.09,0,2.67,2.85,80%,1.11,0.09,0,4.3,24%,1.02,0.4,6.84,12.71,11.6,2.01,13.2km,2.94,13.89,-,-,-,-,-,-,-
2002136215,Felipe Rueda,23,88 kg,194 cm,,-,ARG,Argentine Primera División,Estudiantes (LP),"€944,000 p/a",-,31/12/2036,"D (C), DM, M (C)",D (C),22,"1,726",89%,-,0.04,4.64,0.73,0.16,0%,0,20%,2.21,0.21,0.21,0.1,0.09,0,0.75,4.02,80%,1.04,0.21,1.2,4.95,86%,4.28,0.37,12.51,6.41,6.78,0.47,12.1km,3.08,13.56,-,-,-,-,-,-,-
14248238,Esteban Obregón,31,72 kg,177 cm,,-,ARG,Argentine Primera División,Sarmiento (Junín),"€293,000 p/a",-,31/12/2035,"AM (RLC), ST (C)","AM (C), ST (C)",5,575,89%,0.16,0.16,3.44,0.94,0.31,11%,0.47,-,-0.58,0.16,-,0.31,0.09,0,1.04,1.72,92%,0.16,0,0,3.44,27%,0.94,-,5.95,15.18,9.7,4.54,14.0km,2.19,9.7,-,-,-,-,-,-,-
2000210551,William Gomes,27,61 kg,170 cm,,-,BRA,Campeonato Brasileiro Série A,Fluminense,"€1,471,000 p/a",€2.5M,31/12/2035,"M (L), AM (RL), ST (C)",AM (R),6,541,85%,0.5,0.41,3.99,1.66,1,13%,0.67,-,-1.25,1,-,0.83,0.21,0,2.46,1.83,79%,0.67,0,0,8.15,41%,3.33,0.67,4.82,12.14,10.81,2.83,13.2km,3.66,12.31,-,-,-,-,-,-,-
2000144691,Facundo Daniele,24,73 kg,182 cm,,-,ARG,Argentine Primera División,Rosario Central,"€742,000 p/a",-,31/12/2036,"M/AM (L), ST (C)",-,18,"1,478",86%,-,0.12,1.1,0.91,0.49,19%,0.18,14%,-1.33,1.04,0.3,0.73,0.39,0,2.02,1.16,79%,0.12,0,0.12,4.63,45%,2.07,0.06,3.65,8.59,5.42,1.89,12.0km,2.13,9.8,-,-,-,-,-,-,-
2000136299,André,29,73 kg,180 cm,,-,BRA,Campeonato Brasileiro Série A,Cuiabá,"€599,000 p/a",-,31/12/2035,D/WB (R),-,17,"1,325",90%,0.27,0.18,12.7,1.22,0.68,9%,0.48,10%,-0.01,0.27,0.07,0.41,0.07,0,2.59,2.51,90%,0.48,0.41,0.2,4.48,79%,3.53,0.48,14.26,8.97,14.26,1.09,13.1km,2.31,7.2,-,-,-,-,-,-,-
18116093,Abdoul Karim Camara,29,72 kg,179 cm,,Tight thigh,BEL,Ligue 1 Uber Eats,FC Nantes,"€1,981,000 p/a",-,30/6/2035,"AM (RL), ST (C)",AM (RL),2,627,89%,0.14,0.06,1.15,0.72,-,19%,0.29,6%,-1.23,0.86,0.14,1.72,0.32,1,0.44,2.3,76%,0.14,0.14,0,3.88,19%,0.72,-,5.31,10.19,6.6,1.58,13.6km,2.73,12.63,-,-,-,-,-,-,-
