UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
91206165,Brooklyn Ezeh,30,78 kg,188 cm,,-,NGA,Bundesliga,HSV,"$1,769,000 p/a",-,30/6/2033,"D (LC), WB (L)",D (C),31,"2,685",87%,0.07,0.11,6.17,0.87,0.2,17%,0.37,-,-0.7,0.1,-,0.07,0.02,0,3.19,2.82,82%,1.04,0.07,0.54,5.33,65%,3.49,0.77,9.89,17.73,15.55,2.18,12.7km,2.51,9.39,-,-,-,-,-,-,-
37060947,Shurandy Sambo,30,69 kg,174 cm,,Pulled calf muscle,NED,Bundesliga,TSG Hoffenheim,"$5,540,000 p/a",-,30/6/2033,"D (RC), WB (R)",D (C),35,"2,718",89%,0.03,0.07,5.76,0.79,0.13,10%,0.26,-,-0.77,0.03,-,0,0.03,0,2.08,2.85,83%,0.96,0.13,0.53,5.07,44%,2.25,0.53,9.97,15.76,16.32,1.49,12.7km,2.38,8.91,-,-,-,-,-,-,-
91176250,Noah Jean Holm,31,85 kg,186 cm,,-,NOR,Bundesliga,SC Freiburg,"$4,041,000 p/a",-,30/6/2033,"AM (RL), ST (C)",AM (RL),5,"1,026",80%,-,0.05,0.88,0.35,0.09,33%,0.18,8%,-0.79,3.68,0.53,1.4,0.6,0,0.54,1.14,72%,0.53,0,0,8.86,45%,3.95,0.18,2.28,16.84,7.02,0.88,12.1km,1.49,6.75,-,-,-,-,-,-,-
2002073385,Abdul Sillah,24,79 kg,183 cm,,-,NED,Bundesliga,RB Leipzig,"$3,839,000 p/a",-,30/6/2036,"D (C), DM",DM,13,"1,301",92%,-,0.05,5.4,0.21,-,0%,0,-,-0.06,0.21,-,0.14,0,0,0.73,1.8,76%,1.18,0.28,0.48,4.84,67%,3.25,0.35,14.67,3.11,5.88,0.07,12.2km,1.87,4.01,-,-,-,-,-,-,-
48043092,Stanley Nsoki,33,80 kg,184 cm,,-,FRA,Bundesliga,TSG Hoffenheim,"$6,211,000 p/a",-,30/6/2033,"D (LC), WB (L), DM","D/WB (L), DM",35,"3,115",91%,0.09,0.05,4.59,0.26,0.12,0%,0,-,-0.7,0,-,0.14,0.02,0,1.76,1.59,81%,0.98,0.23,0.72,6.13,61%,3.76,0.4,14.1,3.24,5.55,0.29,11.5km,1.39,3.87,-,-,-,-,-,-,-
2002123920,Christopher Baldo,23,71 kg,173 cm,,-,PHI,Bundesliga,HSV,"$666,000 p/a",-,30/6/2035,"D (RC), DM, M (C)","D (R), M (C)",6,"1,116",87%,0.08,0.04,5.24,0.32,-,8%,0.08,-,-1.05,0,-,0.16,0.08,0,0.51,2.42,86%,1.69,0.08,0.16,4.44,53%,2.34,0.4,8.39,11.45,10.81,0.81,11.9km,2.34,7.34,-,-,-,-,-,-,-
2000288133,Rayan el Miloudi,25,73 kg,181 cm,,-,MAR,Bundesliga,St. Pauli,"$982,000 p/a",-,30/6/2034,M/AM (L),M (L),15,"1,080",78%,0.08,0.28,3.92,1.08,0.25,17%,0.92,-,-1.44,0.25,-,0.42,0.12,0,3.33,2.58,72%,0.5,0.08,0,5.25,33%,1.75,0.5,4.17,15.92,16.33,2.75,12.4km,3.83,13.08,-,-,-,-,-,-,-
49047179,Anthony Rouault,31,77 kg,186 cm,,-,FRA,Bundesliga,VfL Wolfsburg,"$4,666,000 p/a",-,30/6/2033,D (C),-,21,"1,838",95%,-,0.07,3.77,0.29,0.34,0%,0,-,-3.14,0.2,-,0.2,0.15,0,1.35,1.13,79%,0.78,0.24,0.98,7.25,64%,4.6,0.49,16.8,2.99,6.37,0.2,11.8km,1.13,3.08,-,-,-,-,-,-,-
37088051,Jurre van Aken,29,75 kg,180 cm,,-,NED,Bundesliga,St. Pauli,"$2,622,000 p/a",-,30/6/2035,D/WB (R),-,31,"2,758",88%,0.07,0.05,5.71,0.75,0.1,13%,0.36,-,-0.51,0.07,-,0.03,0.02,2,1.67,2.9,78%,1.44,0.2,0.69,5.71,69%,3.95,0.78,12.04,11.42,15.89,1.34,12.9km,2.84,8.29,-,-,-,-,-,-,-
2000170574,Ricardo Pereira,23,76 kg,180 cm,,-,BRA,Bundesliga,Leverkusen,"$4,370,000 p/a",-,30/6/2035,"D (RC), DM","D (R), DM",11,"1,014",94%,-,0.05,5.5,0.44,-,0%,0,-,-0.05,0,-,0,0,1,0.61,1.33,68%,0.36,0.62,0.09,3.37,53%,1.78,0.71,11.09,3.99,6.39,0.18,11.7km,1.42,5.5,-,-,-,-,-,-,-
28113827,Felix Nmecha,31,72 kg,188 cm,,Tight groin,NGA,Bundesliga,SC Freiburg,"$5,907,000 p/a",-,30/6/2033,"DM, M/AM (C)",-,18,"1,637",89%,0.33,0.19,3.35,1.04,0.27,20%,0.11,9%,-0.28,0.44,0.11,0.49,0.13,0,3.51,1.87,89%,0.49,0.11,0.33,3.41,66%,2.25,0.22,13.52,12.15,10.61,1.43,12.5km,2.14,10.61,-,-,-,-,-,-,-
2000069652,Óscar Cortés,28,75 kg,176 cm,,-,COL,Bundesliga,VfL Wolfsburg,"$10,066,000 p/a",-,30/6/2035,"M (RL), AM (RLC)",M (RL),40,"3,118",84%,0.09,0.21,2.66,1.82,0.49,16%,0.52,14%,0.36,1.13,0.38,0.61,0.34,0,7.31,2.51,88%,0.78,0.06,0.03,4.36,30%,1.33,0.35,6.18,14.75,14.89,3.55,12.5km,3.15,12.9,-,-,-,-,-,-,-
2002120037,Júlio César,23,71 kg,176 cm,,-,BRA,Bundesliga,Leverkusen,"$6,393,000 p/a",-,30/6/2036,"M/AM (L), ST (C)",M (L),28,"2,419",83%,0.11,0.11,2.42,1.53,0.52,19%,0.48,10%,-0.99,0.93,0.22,0.67,0.26,0,3.06,2.79,87%,0.74,0.04,0.04,3.27,18%,0.6,0.22,4.95,17.11,14.25,3.35,12.3km,3.31,13.73,-,-,-,-,-,-,-
2002072673,Yassir Achahbar,23,79 kg,185 cm,,-,MAR,Bundesliga,Eintracht Frankfurt,"$6,316,000 p/a",-,30/6/2035,D (C),-,38,"3,408",94%,0.03,0.02,5.07,0.24,-,0%,0,5%,-0.6,0.16,0.03,0.13,0.04,0,0.88,1.11,69%,0.82,0.26,0.79,6.34,71%,4.52,0.37,15.13,3.38,4.07,0.16,11.4km,1.14,2.77,-,-,-,-,-,-,-
37055843,Matthijs de Ligt,32,86 kg,189 cm,,Groin strain,NED,Bundesliga,Bayern Munich,"$12,881,000 p/a",-,30/6/2033,"D (C), DM",DM,52,"4,608",95%,0.04,0.04,5.51,0.31,0.06,9%,0.02,8%,-1.14,0.31,0.06,0.1,0.08,0,2,0.98,83%,0.66,0.27,0.76,6.19,77%,4.75,0.39,17.05,2.27,5.98,0.16,11.4km,1.21,2.77,-,-,-,-,-,-,-
67276071,Miguel Gutiérrez,30,73 kg,180 cm,,-,ESP,Bundesliga,VfL Wolfsburg,"$8,648,000 p/a",-,30/6/2033,D/WB (L),WB (L),39,"3,458",89%,-,0.07,7.52,1.3,0.18,21%,0.39,-,-0.73,0.03,-,0.08,0.02,0,2.65,3.36,83%,0.88,0.16,0.42,3.93,66%,2.58,0.44,12.26,10.96,14,2.65,12.6km,3.07,9.32,-,-,-,-,-,-,-
2000053930,José Ángel Carmona,30,73 kg,184 cm,,-,ESP,Bundesliga,Augsburg,"$2,729,000 p/a",-,30/6/2033,"D (RC), WB (R)","D (C), WB (R)",34,"2,860",88%,-,0.07,6.14,0.57,0.13,6%,0.13,10%,-0.21,0.03,0.03,0.13,0.04,0,2.1,2.9,79%,1.13,0.19,0.44,5.92,68%,4.03,0.47,9.63,15.92,15.86,0.98,12.8km,2.86,8.97,-,-,-,-,-,-,-
37076465,Denso Kasius,29,70 kg,185 cm,,-,NED,Bundesliga,Eintracht Frankfurt,"$5,546,000 p/a",-,30/6/2034,D/WB/M (R),M (R),39,"3,358",87%,0.08,0.15,6.14,0.96,0.16,11%,0.38,-,-2.37,0.08,-,0.19,0.06,0,5.55,2.95,72%,0.91,0.05,0.46,4.69,62%,2.92,0.56,13.16,14.9,17.9,2.6,13.3km,2.49,9.11,-,-,-,-,-,-,-
18105831,Ismael Saibari,31,76 kg,185 cm,,-,MAR,Bundesliga,RB Leipzig,"$5,971,000 p/a",-,30/6/2033,"M (LC), AM (RLC), ST (C)","M (C), AM (R), ST (C)",22,"2,197",85%,0.2,0.22,2.13,1.43,0.45,18%,0.29,11%,-0.27,1.31,0.33,1.07,0.34,0,5.29,1.68,85%,0.45,0.08,0.04,4.1,37%,1.52,0.12,7.37,17.45,12.41,2.09,13.2km,2.79,11.18,-,-,-,-,-,-,-
2000053239,Yaser Asprilla,28,77 kg,185 cm,,-,COL,Bundesliga,Leverkusen,"$8,885,000 p/a",-,30/6/2034,"AM (RLC), ST (C)",ST (C),42,"3,311",87%,0.22,0.19,2.77,1.69,0.46,17%,0.16,8%,-3.08,0.82,0.19,1.01,0.27,1,6.86,2.01,83%,0.57,0.05,0.16,3.53,38%,1.36,0.35,8.67,12.56,11.69,1.98,13.3km,3.15,11.33,-,-,-,-,-,-,-
49037698,Amine Adli,32,72 kg,174 cm,,-,MAR,Bundesliga,VfB Stuttgart,"$3,449,000 p/a",-,30/6/2033,M/AM (RLC),"M (RC), AM (C)",31,"2,373",82%,0.23,0.23,3.72,1.48,0.49,15%,0.38,9%,-0.15,0.42,0.11,0.34,0.12,0,6.08,3.07,82%,0.64,0.04,0,4.36,30%,1.29,0.19,4.93,17.41,15.85,3,12.7km,3.45,13.39,-,-,-,-,-,-,-
27122565,Jonas Wind,33,78 kg,190 cm,,-,DEN,Bundesliga,Augsburg,"$2,579,000 p/a",-,30/6/2032,"AM (RLC), ST (C)",AM (RL),36,"2,450",86%,0.04,0.14,1.21,0.99,0.22,18%,0.11,18%,6.93,1.43,0.51,0.81,0.26,0,3.77,1.51,80%,0.33,0.07,0.07,8.82,44%,3.86,0.07,1.84,19.8,6.06,0.44,11.5km,1.87,7.46,-,-,-,-,-,-,-
29159400,Ben Brereton Díaz,33,79 kg,186 cm,,Damaged knee cartilage,CHI,Bundesliga,SC Freiburg,"$3,358,000 p/a",-,30/6/2033,"AM (RLC), ST (C)",AM (RC),32,"2,268",84%,-,0.05,1.83,1.11,0.08,5%,0.08,11%,-1.63,1.83,0.44,1.11,0.47,0,1.35,1.63,75%,0.48,0,0.24,6.11,42%,2.58,0.04,2.54,16.67,9.88,1.23,12.0km,2.18,9.33,-,-,-,-,-,-,-
2000027898,Shea Charles,28,78 kg,189 cm,,-,NIR,Bundesliga,VfB Stuttgart,"$7,006,000 p/a",-,30/6/2034,"D (RC), DM, M (C)",D/M (C),34,"2,984",90%,0.06,0.15,6.94,0.72,0.15,34%,0.39,6%,-1.42,0.09,0.03,0.06,0.07,0,5,2.62,76%,1.12,0.12,0.36,6.03,71%,4.28,0.63,14.21,8.69,13.75,1.24,12.6km,2.62,9.32,-,-,-,-,-,-,-
2002101184,Maksymilian Jajkowski,24,76 kg,185 cm,,-,POL,Bundesliga,St. Pauli,"$1,010,000 p/a",$2.5M,30/6/2035,"M (L), AM (RLC)","M (L), AM (C)",6,521,83%,-,0.05,3.8,0.69,-,16%,0.52,-,-0.08,0,-,0.35,0.01,0,0.27,1.9,73%,0.86,0,0,6.22,17%,1.04,0.69,2.59,20.9,15.37,4.15,11.9km,3.63,14.17,-,-,-,-,-,-,-
2002153927,Ádám Bárdosi,20,74 kg,178 cm,,-,HUN,Bundesliga,HSV,"$865,000 p/a",-,30/6/2035,ST (C),-,32,"2,790",85%,-,0.03,0.81,0.52,0.06,0%,0,20%,3.26,1.19,0.45,0.65,0.35,0,1.08,0.84,60%,0.58,0,0,6.84,18%,1.26,0.19,1.65,16.06,6.9,1.1,11.3km,1.68,7.61,-,-,-,-,-,-,-
91151058,Jan-Niklas Beste,33,66 kg,175 cm,,-,GER,Bundesliga,Hertha BSC,"$1,900,000 p/a",-,30/6/2033,"D/WB (L), M (LC), AM (L)","D/WB (L), M (C)",26,"1,927",83%,0.05,0.21,3.32,1.12,0.23,13%,0.61,-,-0.54,0.09,-,0.23,0.03,0,4.41,3.22,88%,0.84,0,0,5.28,21%,1.12,0.47,5.14,15.79,19.94,1.54,11.9km,2.9,12.14,-,-,-,-,-,-,-
28126164,Antef Tsoungui,29,79 kg,183 cm,,-,BEL,Bundesliga,1. FC Köln,"$2,040,000 p/a",$3.8M,30/6/2033,"D (RLC), DM","D (RL), DM",2,559,90%,0.16,0.08,3.06,0.48,-,0%,0,-,-0.82,0.64,-,0.48,0.13,0,0.47,0.81,63%,0.48,0,0.64,6.92,67%,4.67,0.16,13.2,4.67,8.86,0.81,11.6km,1.29,5.96,-,-,-,-,-,-,-
2000143918,Guy Munganga,24,90 kg,195 cm,,-,BEL,Bundesliga,HSV,"$1,009,000 p/a",-,30/6/2036,GK,-,33,"2,925",68%,-,0,0.06,0,-,-,-,-,0,-,-,-,0,1,0,0.03,25%,6.43,0,0,-,-,-,-,4.25,7.72,0,-,5.7km,0,0,22,80,43,-0.21,1.82,88%,71%
2002074820,Edder Abaroa,23,73 kg,177 cm,,-,MEX,Bundesliga,VfB Stuttgart,"$5,047,000 p/a",-,30/6/2036,"DM, M (LC), AM (C)","DM, M (L), AM (C)",10,"1,015",86%,-,0.06,5.41,1.06,0.18,10%,0.09,11%,0.2,0.18,0.09,0.27,0.07,0,0.69,2.31,68%,0.53,0,0,3.37,13%,0.44,0.18,8.07,8.51,12.68,1.77,12.1km,3.28,11.7,-,-,-,-,-,-,-
2000264997,Matheus Reis,25,75 kg,180 cm,,-,MEX,Bundesliga,Hertha BSC,"$3,152,000 p/a",-,30/6/2034,"AM (RL), ST (C)",AM (R),21,"1,912",86%,0.14,0.06,0.71,0.52,0.14,13%,0.09,16%,3.41,1.41,0.38,0.85,0.22,0,1.22,1.69,92%,0.33,0,0.05,6.07,18%,1.08,0.09,1.6,18.31,6.64,1.04,12.1km,1.88,7.06,-,-,-,-,-,-,-
96085886,Kamil Grabara,33,90 kg,195 cm,,-,POL,Bundesliga,Borussia Dortmund,"$14,137,000 p/a",-,30/6/2033,GK,-,47,"4,230",91%,-,0,0.04,0,-,-,-,-,0,-,-,-,0,1,0,0,0%,4.02,0,0,-,-,-,-,4.49,4.79,0.06,-,6.3km,0,0,30,63,43,-0.12,1.13,88%,72%
2000136301,Marlon Gomes,28,72 kg,176 cm,,-,BRA,Bundesliga,Gladbach,"$5,664,000 p/a",-,30/6/2035,"M (C), AM (RLC)",M (C),32,"2,506",84%,0.07,0.18,1.9,1.22,0.4,7%,0.07,8%,-3.09,0.93,0.22,0.75,0.33,0,5.12,1.51,79%,0.75,0,0.04,4.06,27%,1.11,0.29,11.64,14.58,13.07,1.83,13.3km,2.41,10.7,-,-,-,-,-,-,-
83111338,Gedson Fernandes,33,68 kg,182 cm,,-,POR,Bundesliga,Borussia Dortmund,"$4,068,000 p/a",-,30/6/2033,"DM, M (C)",-,3,630,87%,0.14,0.09,3.71,1.43,0.43,25%,0.14,15%,0.08,0.57,0.29,0.29,0.27,0,0.65,1.71,75%,0.43,0.29,0,2.43,53%,1.29,0.14,11.43,14.43,14.43,0.86,13.6km,3.43,10.14,-,-,-,-,-,-,-
2000261011,Michée Ndembi,24,85 kg,192 cm,,-,BEL,Bundesliga,St. Pauli,"$846,000 p/a",-,30/6/2035,D (RC),D (R),6,683,89%,-,0.02,2.64,0.4,0.13,0%,0,-,-0.13,0,-,0.13,0.02,0,0.16,2.64,83%,1.84,0.53,1.58,6.98,68%,4.74,0.13,9.49,6.98,4.74,0.26,10.7km,2.37,5.01,-,-,-,-,-,-,-
18111494,Arne Engels,28,77 kg,185 cm,,-,BEL,Bundesliga,Augsburg,"$1,476,000 p/a",-,30/6/2034,"D (RL), WB (R), DM, M (RC), AM (R)","D (RL), WB (R), DM, M/AM (R)",2,542,87%,0.17,0.1,5.48,0.66,-,13%,0.17,-,-0.13,0.17,-,0.33,0.02,0,0.6,2.99,86%,0.33,0,0.33,3.32,75%,2.49,-,6.81,16.44,13.95,1,12.7km,2.66,9.13,-,-,-,-,-,-,-
2000155676,Paul Okon,27,77 kg,186 cm,,-,BEL,Bundesliga,Augsburg,"$4,981,000 p/a",-,30/6/2036,"DM, M (C)",M (C),35,"2,703",91%,0.27,0.13,5.46,1.13,0.23,0%,0,7%,-1.08,0.1,0.03,0.1,0.07,0,4.05,2.26,79%,0.67,0.13,0.57,4.26,66%,2.83,0.43,11.15,5.36,11.39,0.87,13.1km,2.96,9.99,-,-,-,-,-,-,-
2002120340,Jonathan Borja,22,76 kg,178 cm,,-,ECU,Bundesliga,SC Freiburg,"$2,780,000 p/a",-,30/6/2037,"D (L), DM, M/AM (C)","D (L), DM, AM (C)",33,"2,689",84%,0.07,0.15,3.28,1.07,0.23,20%,0.13,-,-1.44,0.07,-,0.1,0.05,0,4.41,2.01,75%,0.7,0.1,0.03,2.48,42%,1.04,0.37,12.75,13.02,12.18,0.74,12.7km,3.08,11.45,-,-,-,-,-,-,-
2002073857,Erwann Aubert,23,74 kg,177 cm,,-,FRA,Bundesliga,RB Leipzig,"$2,301,000 p/a",-,30/6/2036,"DM, M (C)",-,41,"3,263",90%,0.06,0.13,6.21,1.13,0.17,9%,0.03,15%,0.21,0.14,0.06,0.11,0.05,0,4.59,2.1,73%,0.69,0.11,0.08,2.48,28%,0.69,0.52,12.69,5.46,11.64,0.63,13.3km,2.95,9.71,-,-,-,-,-,-,-
18087987,Sebastiaan Bornauw,33,81 kg,191 cm,,Damaged spine,BEL,Bundesliga,Eintracht Frankfurt,"$3,375,000 p/a",-,30/6/2032,D (RC),D (R),16,"1,654",92%,-,0.06,3.32,0.27,0.05,50%,0.16,11%,-0.04,0.16,0.05,0.11,0.06,0,1.04,1.09,83%,1.69,0.27,0.98,7.13,78%,5.55,0.87,12.46,5.17,6.2,0.05,11.9km,0.98,3.65,-,-,-,-,-,-,-
2000155483,Julien Duranville,26,74 kg,172 cm,,-,BEL,Bundesliga,Borussia Dortmund,"$15,927,000 p/a",-,30/6/2035,"M/AM (RL), ST (C)","M (RL), ST (C)",39,"3,014",86%,0.24,0.21,2.81,1.22,0.42,18%,0.69,13%,2.1,0.78,0.27,0.9,0.21,0,7.16,2.24,79%,0.69,0,0,3.79,17%,0.66,0.3,5.4,14.99,14.72,3.94,12.8km,3.14,13.26,-,-,-,-,-,-,-
96121228,Jakub Kamiński,30,67 kg,179 cm,,-,POL,Bundesliga,VfL Wolfsburg,"$5,478,000 p/a",-,30/6/2034,"D/WB (L), M/AM (RL)","D/WB (L), M (RL)",38,"3,332",85%,0.08,0.2,2.7,1.49,0.38,16%,0.51,16%,4.64,0.78,0.32,0.65,0.2,0,7.24,3.03,84%,0.59,0.14,0,3.86,18%,0.7,0.38,5.4,17.53,15.67,3.48,12.7km,3.89,13.56,-,-,-,-,-,-,-
36159280,Giannis Konstantelias,29,66 kg,178 cm,,-,GRE,Bundesliga,Borussia Dortmund,"$10,062,000 p/a",$49M,30/6/2033,"M (C), AM (RLC)","M (C), AM (R)",2,507,76%,-,0.29,3.2,1.6,0.18,26%,0.53,4%,-0.95,2.13,0.18,2.13,0.35,0,1.66,2.49,74%,0.18,0,0,5.15,17%,0.89,0.18,8.88,14.73,18.28,3.55,12.9km,3.73,13.67,-,-,-,-,-,-,-
83297596,Rafael Luís,27,80 kg,188 cm,,-,POR,Bundesliga,Leverkusen,"$13,562,000 p/a",-,30/6/2036,"DM, M (C)",-,43,"3,336",89%,0.3,0.24,6.91,1.62,0.7,22%,0.13,10%,-3.07,0.67,0.16,0.65,0.24,0,8.76,2.02,76%,0.51,0.16,0.3,3.86,52%,2,0.38,10.79,8.71,11.3,1.78,13.5km,2.7,10.85,-,-,-,-,-,-,-
2000127875,Ethan Butera,26,75 kg,182 cm,,-,BEL,Bundesliga,RB Leipzig,"$4,079,000 p/a",-,30/6/2034,"D (LC), DM, M (C)","D (L), DM, M (C)",44,"3,932",94%,-,0.03,4.21,0.23,0.02,25%,0.02,18%,1.53,0.14,0.05,0.11,0.01,0,1.18,1.26,74%,0.78,0.32,0.43,4.99,60%,2.98,0.48,14.47,2.79,5.01,0.3,11.4km,1.28,3.25,-,-,-,-,-,-,-
2000130977,Antoine Mendy,28,75 kg,187 cm,,-,FRA,Bundesliga,RB Leipzig,"$4,141,000 p/a",-,30/6/2034,"D (RC), WB (R)","D (C), WB (R)",10,"1,297",88%,-,0.04,5.55,0.56,0.14,17%,0.28,15%,0.97,0.21,0.14,0.28,0.07,0,0.57,3.12,85%,0.97,0,0.62,6.04,76%,4.58,0.42,12.07,12.49,14.78,1.67,13.1km,2.64,8.74,-,-,-,-,-,-,-
2000244088,João Santos,22,77 kg,180 cm,,-,POR,Bundesliga,Borussia Dortmund,"$12,489,000 p/a",-,30/6/2036,ST (C),-,43,"3,751",84%,0.1,0.1,1.06,0.94,0.19,13%,0.07,18%,4.61,1.66,0.55,0.82,0.44,0,3.97,1.22,81%,0.46,0,0.07,6.79,42%,2.88,0.07,3.1,11.85,7.17,0.79,12.5km,1.73,7.17,-,-,-,-,-,-,-
2000104450,Rodrigo Ribeiro,27,83 kg,186 cm,,-,POR,Bundesliga,Bayern Munich,"$12,326,000 p/a",-,30/6/2034,"AM (RL), ST (C)",AM (RL),25,"2,483",86%,0.11,0.22,1.52,1.01,0.62,16%,0.22,14%,3.35,1.81,0.54,0.8,0.42,0,6.14,1.63,85%,0.36,0,0,6.27,47%,2.97,0.07,4.57,11.67,10.58,2.9,12.7km,2.39,10.04,-,-,-,-,-,-,-
36116501,Konstantinos Mavropanos,34,87 kg,194 cm,,-,GRE,Bundesliga,VfB Stuttgart,"$5,048,000 p/a",-,30/6/2033,"D (RC), DM","D (R), DM",21,"1,921",91%,-,0.04,3.65,0.23,-,67%,0.09,-,-0.84,0,-,0,0.04,1,0.84,1.45,82%,1.64,0.47,0.66,7.26,74%,5.39,0.66,14.9,3.98,5.2,0.09,11.3km,1.31,3.89,-,-,-,-,-,-,-
18115012,Roméo Lavia,28,77 kg,181 cm,,-,BEL,Bundesliga,Bayern Munich,"$20,247,000 p/a",-,30/6/2034,"DM, M (C)",-,19,"1,643",92%,0.11,0.12,4.33,1.04,0.49,0%,0,7%,-0.75,0.27,0.05,0.49,0.1,0,2.26,1.86,83%,0.6,0,0.33,3.56,35%,1.26,0.33,11.61,7.45,11.83,1.37,13.0km,2.63,9.81,-,-,-,-,-,-,-
2002123270,Laurent Sprosen,23,69 kg,174 cm,,-,ENG,Bundesliga,1. FC Köln,"$5,882,000 p/a",-,30/6/2034,"D/M (R), AM (RC), ST (C)","D/M (R), AM (C), ST (C)",33,"2,590",83%,0.1,0.09,2.54,1.29,0.24,9%,0.24,6%,-1.93,0.94,0.14,0.76,0.21,0,2.51,2.36,86%,0.87,0.03,0,3.79,22%,0.83,0.35,4.73,17.24,16.47,3.51,13.2km,3.02,12.47,-,-,-,-,-,-,-
2002123907,Loïc Tacita,22,76 kg,184 cm,,-,FRA,Ligue 1 Uber Eats,Marseille,"$178,000 p/a",-,30/6/2034,"D/M/AM (R), ST (C)","D (R), ST (C)",-,230,91%,-,0,1.57,0.39,-,13%,0.39,-,-0.23,0,-,0.39,0.09,0,0,1.96,71%,0.78,0,0,6.65,12%,0.78,0.39,0.78,30.91,9.39,1.57,11.8km,1.96,11.74,-,-,-,-,-,-,-
2000180822,Brajan Gruda,28,72 kg,180 cm,,-,ALB,Ligue 1 Uber Eats,Rennes,"$1,576,000 p/a",-,30/6/2035,"M (RC), AM (RLC), ST (C)","M (RC), AM (L), ST (C)",7,756,86%,0.12,0.1,1.79,0.71,0.24,23%,0.36,42%,3.66,1.07,0.6,0.36,0.16,0,0.86,2.26,95%,0.83,0,0,5.95,36%,2.14,0.36,5.36,24.29,11.07,2.38,12.6km,2.86,8.81,-,-,-,-,-,-,-
2002162151,Mohamed Ouali,19,63 kg,169 cm,,-,ALG,Ligue 1 Uber Eats,RC Lens,"$399,000 p/a",-,30/6/2036,"AM (RC), ST (C)",AM (R),1,240,94%,-,0.02,0.75,0.38,-,-,0,-,-0.92,0.75,-,0.38,0.35,0,0.05,0.38,50%,0.38,0,0,9,21%,1.88,-,0.38,27,7.12,0.38,12.3km,1.12,8.25,-,-,-,-,-,-,-
2002153941,Lucas Reix,20,71 kg,175 cm,,-,FRA,Ligue 1 Uber Eats,Bordeaux,"$164,000 p/a",-,30/6/2035,D/WB (R),-,10,876,85%,-,0.05,5.45,0.92,-,9%,0.31,50%,0.94,0.1,0.1,0.21,0.01,0,0.46,1.64,62%,1.75,0.21,0.31,6.58,58%,3.8,0.72,7.91,18.9,13.87,1.03,11.9km,1.75,6.58,-,-,-,-,-,-,-
2002123172,Lukas Duquenoy,22,66 kg,171 cm,,-,FRA,Ligue 1 Uber Eats,RC Lens,"$154,000 p/a",-,30/6/2035,"M (R), AM (RC)","M (R), AM (C)",2,488,83%,0.18,0.07,2.77,1.29,-,7%,0.18,-,-1.56,0.37,-,0.37,0.29,0,0.37,2.21,92%,0.74,0,0,4.24,30%,1.29,0.37,3.14,23.98,17.52,2.95,13.3km,2.58,12.36,-,-,-,-,-,-,-
67214451,Luca Zidane,34,76 kg,181 cm,,-,ALG,Ligue 1 Uber Eats,Strasbourg,"$575,000 p/a",-,30/6/2034,GK,-,16,"1,373",80%,-,0,0,0,-,-,-,-,0,-,-,-,0,1,0,0,0%,5.77,0,0,-,-,-,-,3.8,7.28,0,-,6.0km,0,0,7,36,15,-0.06,1.77,88%,68%
2002172360,Messaoud Mansouri,17,66 kg,175 cm,,-,ALG,Ligue 1 Uber Eats,Marseille,"$503,000 p/a",-,30/6/2033,"M (L), AM (LC)",AM (C),-,227,88%,-,0.07,1.59,0.79,-,0%,0,17%,0.33,1.19,0.4,1.19,0.27,0,0.18,1.59,100%,1.19,0,0,7.14,11%,0.79,0.4,1.59,26.96,11.89,1.59,10.7km,1.98,9.91,-,-,-,-,-,-,-
2002075422,Maxime Beal,24,72 kg,175 cm,,-,FRA,Ligue 1 Uber Eats,Dijon FCO,"$136,000 p/a",-,30/6/2033,"DM, M/AM (C)",AM (C),2,446,89%,-,0.19,3.23,1.61,0.61,0%,0,-,-0.09,0,-,0.4,0.02,0,0.96,0.81,67%,1.82,0.2,0,5.04,48%,2.42,0.61,8.68,20.99,8.68,0.61,10.9km,1.41,10.49,-,-,-,-,-,-,-
2002155112,Mickaël Rivierez,19,70 kg,177 cm,,-,FRA,Ligue 1 Uber Eats,Dijon FCO,"$84,500 p/a",-,30/6/2035,"AM (RL), ST (C)",AM (RL),2,478,94%,-,0,0.56,0.19,-,0%,0,5%,-1.34,1.32,0.19,1.13,0.44,0,0,1.13,100%,0.56,0,0.19,11.49,13%,1.51,0.19,0.19,30.88,4.14,1.32,11.2km,1.13,5.65,-,-,-,-,-,-,-
85139014,Kylian Mbappé,33,73 kg,178 cm,,-,FRA,Ligue 1 Uber Eats,PSG,"$60,104,000 p/a",-,30/6/2033,"AM (RL), ST (C)",AM (R),37,"2,966",84%,0.33,0.39,2.85,1.43,0.61,17%,0.49,19%,3.18,1.76,0.61,1.03,0.44,0,12.74,2.43,78%,0.36,0.09,0,3.64,28%,1,0.3,7.07,11.38,13.93,3.79,13.2km,3.7,13.35,-,-,-,-,-,-,-
