UID,Name,Age,Weight,Height,Rc Injury,Nat,Division,Club,Wage,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Shots Outside Box/90,NP-xG/90,Gl Mst,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90
19161291,Bruno Brígido,34,78 kg,187 cm,-,BRA,Liga Portugal 2 SABSEG,Estrela,"€108,000 p/a",30/6/2027,GK,-,36,"3,255",61%,-,0,0,0,-,-,-,-,0,-,-,0,1,0.03,33%,7.27,0,0,-,-,-,-,4.4,5.83,0,-,5.9km,0,0,18,50,18,0.2
2000218708,Gonçalo Sousa,18,77 kg,186 cm,-,POR,Liga Portugal 2 SABSEG,Torreense,"€109,000 p/a",30/6/2026,ST (C),-,28,"2,417",86%,-,0.08,1.01,0.71,0.15,9%,0.07,15%,1.61,1.19,0.89,0.31,0,1.41,73%,0.3,0,0.07,9.94,25%,2.53,0.11,2.09,19.62,6.29,0.74,11.0km,1.94,7.26,-,-,-,-
29189402,Will Swan,24,75 kg,181 cm,-,ENG,Sky Bet League One,Mansfield,"€109,000 p/a",30/6/2026,"AM (R), ST (C)",AM (R),36,"2,901",87%,0.09,0.08,0.81,0.74,0.03,10%,0.12,15%,1.04,0.96,0.53,0.19,0,1.52,79%,0.5,0,0.09,10.67,25%,2.67,0.12,1.99,21.38,5.96,1.12,11.0km,2.26,7.04,-,-,-,-
29073695,Elliott Hewitt,30,74 kg,186 cm,-,WAL,Sky Bet League One,Mansfield,"€109,000 p/a",30/6/2025,D (R),-,16,"1,560",85%,0.06,0.07,4.96,0.81,-,5%,0.17,22%,1.08,0.17,0.23,0.05,0,1.5,90%,1.9,0.06,0.46,7.62,68%,5.19,0.63,9.46,11.65,12.58,0.46,12.5km,1.33,6.69,-,-,-,-
2000014084,Maxim Dekker,21,84 kg,193 cm,-,NED,Keuken Kampioen Divisie,AZ Alkmaar,"€110,000 p/a",30/6/2026,D (C),-,35,"3,066",89%,0.06,0.11,3.38,0.21,0.21,25%,0.03,-,-1.99,0.03,0.06,0.06,1,1.23,89%,1.35,0.21,1.06,7.28,57%,4.14,0.41,17.94,3.29,4.4,0.21,10.7km,1,3.35,-,-,-,-
65039448,Nkosingiphile Ngcobo,25,62 kg,165 cm,-,RSA,DStv Premiership,Kaizer Chiefs,"€110,000 p/a",30/6/2026,"M (RC), AM (RLC)","M (RC), AM (L)",22,"1,362",88%,0.26,0.19,2.91,1.32,0.33,4%,0.13,-,-1.89,0.46,0.53,0.12,0,1.85,85%,0.86,0.13,0,4.63,16%,0.73,0.46,4.89,14.07,12.36,3.17,12.1km,2.64,10.7,-,-,-,-
37078346,Joep Kluskens,22,80 kg,186 cm,-,NED,Keuken Kampioen Divisie,VVV-Venlo,"€110,000 p/a",30/6/2027,"DM, M (C)",-,38,"2,765",88%,0.03,0.06,3.58,1.07,0.03,22%,0.13,15%,0.13,0.1,0.03,0.06,0,1.82,69%,1.2,0.1,0.52,4.43,62%,2.73,0.46,11.88,5.27,10.55,0.42,12.4km,2.38,9.44,-,-,-,-
29103699,Brendan Galloway,29,86 kg,188 cm,Pulled knee ligaments,ZIM,Sky Bet League One,Portsmouth,"€110,000 p/a",30/6/2026,D (LC),-,30,"1,862",88%,0.05,0.09,6.67,0.87,0.15,13%,0.29,-,-0.43,0,0.1,0.02,0,3.05,88%,1.26,0.19,0.24,4.54,71%,3.24,0.77,11.94,13.63,14.07,0.77,12.1km,2.66,8.07,-,-,-,-
19348493,Raniel,28,79 kg,191 cm,-,BRA,Liga Portugal 2 SABSEG,Oliveirense,"€110,000 p/a",30/6/2028,D (C),-,31,"2,734",90%,0.07,0.05,3.56,0.2,0.1,0%,0,15%,1.51,0.2,0.33,0.08,0,1.58,81%,1.32,0.2,0.66,6.39,75%,4.77,0.43,16.13,2.9,4.77,0.16,11.0km,1.55,3.42,-,-,-,-
28106354,Demeaco Duhaney,26,70 kg,180 cm,-,ENG,Spor Toto 1. Lig,Gençlerbirliği,"€111,000 p/a",30/6/2026,D (R),-,34,"2,958",84%,0.03,0.08,4.26,1.16,0.12,14%,0.64,3%,-2.89,0.09,0.33,0.12,0,2.31,80%,1.34,0.03,0.46,4.56,65%,2.98,0.52,9.74,15.76,14.54,1.95,12.7km,2.56,10.59,-,-,-,-
2000146174,Kamogelo Sebelebele,20,72 kg,183 cm,Tight calf,RSA,DStv Premiership,TS Galaxy,"€111,000 p/a",30/6/2026,D/WB/M/AM (R),M (R),28,"1,908",85%,0.14,0.15,2.17,1.51,0.28,9%,0.33,7%,-1.49,0.38,0.28,0.16,0,2.31,88%,1.08,0,0,4.25,11%,0.47,0.42,5.24,17.03,11.93,2.22,11.9km,2.88,11.98,-,-,-,-
70094110,Ercan Coşkun,30,70 kg,179 cm,-,TUR,Spor Toto 1. Lig,Altay,"€112,000 p/a",30/6/2025,D (L),-,26,"2,307",83%,0.04,0.03,5.31,0.98,0.08,10%,0.35,-,-0.48,0.08,0.12,0.02,0,1.99,77%,1.37,0.08,0.35,5.23,57%,3,0.66,9.56,14.9,10.81,0.98,12.2km,2.15,7.53,-,-,-,-
85125872,Steve Allah Shamal,29,73 kg,181 cm,-,FRA,Spor Toto 1. Lig,Şanlıurfaspor,"€112,000 p/a",30/6/2026,AM (L),-,32,"2,504",88%,0.04,0.16,2.01,1.04,0.29,17%,0.65,14%,1.79,0.58,0.25,0.12,0,1.94,83%,0.75,0.04,0.04,5.36,38%,2.05,0.29,5.07,17.9,15.42,2.01,12.5km,2.91,11.32,-,-,-,-
2000017225,Jorge Meireles,21,65 kg,175 cm,-,POR,Liga Portugal 2 SABSEG,FC Porto B,"€112,000 p/a",30/6/2025,ST (C),-,23,"1,899",83%,0.09,0.08,0.85,0.71,0.19,17%,0.09,9%,-0.53,1.04,0.71,0.26,0,1.04,76%,0.52,0,0,10.52,19%,1.99,0.09,3.03,17.54,6.73,1.14,11.9km,1.37,6.35,-,-,-,-
65035905,Nyiko Mobbie,30,72 kg,180 cm,-,RSA,DStv Premiership,Cape Town Spurs,"€112,000 p/a",30/6/2026,"D (R), WB (RL), M/AM (R)","WB (L), M/AM (R)",22,"1,883",86%,-,0.1,4.92,1,0.24,19%,0.81,10%,0.14,0.19,0.38,0.09,0,2.68,85%,1.53,0.1,0.29,4.4,40%,1.77,0.76,10.56,15.49,13.86,1.24,12.1km,2.77,7.12,-,-,-,-
13137118,Gabadhino Mhango,32,76 kg,162 cm,-,MWI,DStv Premiership,AmaZulu,"€112,000 p/a",30/6/2025,ST (C),-,22,"1,711",86%,-,0.3,0.89,0.58,0.63,14%,0.11,19%,5.45,1.63,1.16,0.4,0,1.32,83%,0.58,0.05,0,10.05,17%,1.74,0.11,2.79,17.36,6.15,1.37,11.8km,1.58,6.52,-,-,-,-
70099885,Akın Akman,31,73 kg,180 cm,-,TUR,Spor Toto 1. Lig,Hatayspor,"€112,000 p/a",30/6/2027,AM (L),-,25,"1,715",88%,0.16,0.18,2.78,1.57,0.21,21%,0.68,11%,-0.62,1.21,0.84,0.3,0,1.63,82%,0.94,0,0,6.66,47%,3.15,0.52,5.56,16.48,12.02,3.46,12.3km,2.78,11.97,-,-,-,-
18083626,Matthias Verreth,27,80 kg,182 cm,-,BEL,Keuken Kampioen Divisie,Willem II,"€113,000 p/a",30/6/2026,"DM, M/AM (C)",-,36,"2,916",87%,0.09,0.17,3.58,1.17,0.43,16%,0.09,3%,-3.06,0.31,0.34,0.13,0,1.88,73%,0.62,0.03,0.03,3.46,43%,1.48,0.34,11.17,11.08,9.72,0.83,12.3km,2.93,9.78,-,-,-,-
13167158,Divine Lunga,29,72 kg,179 cm,-,ZIM,DStv Premiership,Orlando Pirates,"€113,000 p/a",30/6/2026,D (L),-,44,"3,769",88%,0.19,0.13,6.21,1.5,0.36,18%,0.81,-,-1.42,0.12,0.14,0.03,0,2.44,82%,1.74,0.14,0.12,4.56,43%,1.98,0.64,13.37,14.02,15.35,1,12.6km,2.34,8.21,-,-,-,-
65008629,Siyanda Xulu,33,76 kg,188 cm,-,RSA,DStv Premiership,SuperSport Utd,"€113,000 p/a",30/6/2025,D (C),-,20,"1,901",81%,-,0.03,3.41,0.24,0.09,0%,0,24%,2.03,0.33,0.19,0.09,0,0.95,69%,1.47,0.14,1.18,8.43,76%,6.44,0.43,14.3,3.08,4.83,0.05,11.3km,1.14,3.22,-,-,-,-
65033582,Kabelo Dlamini,29,58 kg,166 cm,-,RSA,DStv Premiership,Sekhukhune Utd,"€114,000 p/a",30/6/2026,"M (L), AM (RL)","M (L), AM (R)",29,"2,524",84%,0.07,0.14,3.53,1.21,0.39,15%,0.53,19%,3.49,0.64,0.43,0.16,1,2.1,81%,0.75,0,0.04,4.71,19%,0.89,0.75,4.96,13.23,16.4,3.49,12.9km,2.53,11.16,-,-,-,-
29191933,Stephen Wearne,24,75 kg,181 cm,-,ENG,Sky Bet League One,MK Dons,"€114,000 p/a",30/6/2026,"AM (RLC), ST (C)","AM (R), ST (C)",16,"1,440",85%,0.12,0.2,2.5,1.5,0.31,16%,0.31,-,-3.09,0.12,0.38,0.19,0,1.5,80%,0.88,0,0.06,5.69,21%,1.19,0.12,6.06,22.19,9.5,1.44,12.7km,2.38,9.06,-,-,-,-
29129118,Liam Mandeville,28,78 kg,180 cm,-,ENG,Sky Bet League One,Chesterfield,"€114,000 p/a",30/6/2026,"M (R), AM (RLC)",-,35,"3,512",87%,0.13,0.2,2.97,1.2,0.36,13%,0.54,12%,2.02,0.62,0.49,0.15,0,2.49,88%,0.74,0.05,0.05,5.54,44%,2.46,0.26,5.74,16.84,13.92,2.49,12.7km,3.02,11.07,-,-,-,-
2000268857,Gabriel Silva,18,82 kg,182 cm,-,POR,Liga Portugal 2 SABSEG,Felgueiras,"€114,000 p/a",30/6/2027,ST (C),-,29,"2,113",85%,0.09,0.15,0.89,0.85,0.21,13%,0.09,6%,-2.07,1.06,0.94,0.26,0,1.19,78%,0.55,0.04,0.13,12.18,15%,1.83,0.09,1.75,20.36,5.62,1.32,10.8km,1.75,7.33,-,-,-,-
18077357,Dario Van Den Buijs,29,75 kg,182 cm,-,BEL,Keuken Kampioen Divisie,RKC,"€114,000 p/a",30/6/2027,"D (C), DM",-,38,"3,117",89%,0.14,0.16,4.22,1.04,0.17,7%,0.03,6%,-2.81,0.17,0.26,0.14,0,2.08,77%,1.04,0.17,0.26,4.16,67%,2.77,0.4,13.14,6.87,10.83,0.49,12.5km,2.8,9.04,-,-,-,-
65039226,Celimpilo Ngema,27,70 kg,178 cm,-,RSA,DStv Premiership,AmaZulu,"€114,000 p/a",30/6/2025,"M (C), AM (LC)",-,19,"2,042",84%,0.18,0.15,2.42,1.45,0.35,19%,0.66,15%,2.06,1.15,0.84,0.27,0,2.51,83%,0.84,0,0.04,6.26,20%,1.28,0.22,6.08,14.41,15.34,2.91,13.0km,3.22,11.37,-,-,-,-
65045256,Asanele Velebhayi,22,61 kg,168 cm,-,RSA,DStv Premiership,Cape Town Spurs,"€114,000 p/a",30/6/2027,"M (L), AM (RLC)",AM (C),20,"1,544",84%,-,0.06,2.33,1.28,0.06,10%,0.47,11%,0.06,0.35,0.35,0.11,0,2.62,83%,0.64,0.06,0,5.42,23%,1.22,0.35,6.24,12.94,12.88,3.91,12.3km,4.14,11.6,-,-,-,-
29146039,Luther James-Wildin,27,76 kg,183 cm,-,ATG,Sky Bet League One,Stevenage,"€114,000 p/a",30/6/2027,D/WB (R),WB (R),32,"2,755",84%,0.16,0.14,5.98,1.01,0.33,8%,0.23,8%,-0.83,0.23,0.62,0.13,0,2.84,81%,1.08,0.07,0.69,6.34,68%,4.31,0.46,12.74,13.92,16.04,1.14,12.6km,2.65,8.56,-,-,-,-
28122646,Matthew Dennis,23,83 kg,180 cm,-,ENG,Sky Bet League One,MK Dons,"€115,000 p/a",30/6/2026,"AM (RL), ST (C)",AM (L),24,"1,815",86%,-,0.03,0.64,0.64,0.15,18%,0.1,11%,-0.09,0.74,0.3,0.15,0,1.09,96%,0.84,0.05,0.05,12.2,27%,3.27,0.2,1.54,20.08,6.1,1.29,11.4km,1.19,5.6,-,-,-,-
29091454,Ben Purrington,28,78 kg,183 cm,-,ENG,Sky Bet League One,Exeter,"€115,000 p/a",30/6/2026,D/WB (L),-,25,"2,734",87%,-,0.06,3.19,0.66,0.23,15%,0.72,-,-1.11,0,0,0.04,0,2.93,82%,0.95,0.03,0.33,4.9,67%,3.29,0.82,13.56,13.27,15.7,1.25,12.8km,2.67,11.98,-,-,-,-
28116490,Jubril Okedina,24,70 kg,183 cm,-,MWI,Sky Bet League One,Cambridge,"€115,000 p/a",30/6/2026,D (RC),D (R),46,"4,061",87%,0.02,0.02,4.06,0.27,0.02,17%,0.02,10%,-0.27,0.22,0.24,0.07,0,1.26,88%,1.51,0.18,0.86,8.51,74%,6.32,0.31,10.93,3.35,5.23,0.33,11.5km,1.35,3.26,-,-,-,-
29038208,Harlee Dean,33,74 kg,191 cm,-,ENG,Sky Bet League One,Reading,"€115,000 p/a",30/6/2027,D (C),-,12,"1,246",86%,0.07,0.03,4.19,0.43,0.22,0%,0,-,-0.4,0,0.14,0.03,0,1.16,67%,2.24,0.22,1.01,9.1,79%,7.15,0.65,12.78,3.47,4.33,0.07,11.3km,1.52,3.61,-,-,-,-
29087366,Paul Digby,30,86 kg,196 cm,-,ENG,Sky Bet League One,Cambridge,"€115,000 p/a",30/6/2026,"DM, M (C)",-,39,"3,490",86%,0.1,0.09,3.58,1.16,0.05,12%,0.08,14%,-0.11,0.08,0.15,0.05,0,1.96,79%,1.19,0.05,0.34,5.39,52%,2.81,0.49,10.24,13.62,8.87,1.03,11.9km,2.66,10.96,-,-,-,-
70079625,Halil İbrahim Pehlivan,31,68 kg,175 cm,-,TUR,Spor Toto 1. Lig,İstanbulspor,"€115,000 p/a",30/6/2026,D (L),-,27,"2,214",88%,0.04,0.08,6.22,1.14,0.16,20%,0.57,11%,0.07,0.08,0.08,0.04,0,2.89,79%,1.42,0.24,0.37,5.41,65%,3.5,0.85,13.82,14.15,14.35,1.26,12.2km,2.89,8.86,-,-,-,-
15045456,Daniel De Silva,27,60 kg,170 cm,-,AUS,Isuzu UTE A-League,Wellington Phoenix,"€115,000 p/a",30/6/2027,"M (C), AM (RLC)",-,24,"1,864",86%,0.19,0.33,2.03,1.11,0.43,12%,0.39,11%,0.75,0.72,0.63,0.21,0,2.03,79%,0.92,0.05,0,5.12,17%,0.87,0.43,7.44,14.24,13.71,3.52,12.1km,2.85,11.73,-,-,-,-
55082639,Vini,30,85 kg,192 cm,-,POR,Liga Portugal 2 SABSEG,Felgueiras,"€115,000 p/a",30/6/2026,D (C),-,21,"2,043",84%,-,0.06,3.83,0.44,0.09,20%,0.04,6%,-1.06,0.22,0.31,0.09,0,1.41,86%,1.76,0.31,0.79,9.74,75%,7.27,0.66,12.6,4.27,5.33,0.22,11.0km,1.37,4.14,-,-,-,-
62143331,Petar Gigić,28,71 kg,186 cm,-,SRB,Spor Toto 1. Lig,Boluspor,"€116,000 p/a",30/6/2025,ST (C),-,34,"2,575",87%,0.07,0.18,0.8,0.7,0.17,9%,0,11%,-0.83,1.61,0.98,0.41,0,1.05,68%,0.49,0,0.14,10.7,33%,3.53,0.1,2.83,16.92,6.47,0.91,11.8km,1.47,6.68,-,-,-,-
28116003,Nathan Ferguson,24,80 kg,178 cm,-,ENG,Sky Bet League One,Preston NE,"€116,000 p/a",30/6/2026,D (RLC),D (L),21,"1,985",88%,0.05,0.03,4.04,0.45,0.09,11%,0.09,14%,1.1,0.23,0.18,0.04,0,1.54,83%,1.41,0.14,0.45,7.35,62%,4.53,0.54,15.32,5.62,7.98,0.41,11.2km,1.54,4.72,-,-,-,-
37080541,Fodé Fofana,22,78 kg,187 cm,-,NED,Keuken Kampioen Divisie,PSV,"€116,000 p/a",30/6/2025,"AM (L), ST (C)",-,33,"2,259",88%,0.12,0.08,1.95,1.27,0.12,26%,0.6,11%,0.66,0.92,0.92,0.21,0,1.91,79%,0.36,0,0.04,6.73,23%,1.55,0.2,3.31,19,10.24,1.91,11.7km,2.71,9.64,-,-,-,-
37079077,Sem Westerveld,22,87 kg,191 cm,-,ESP,Keuken Kampioen Divisie,AZ Alkmaar,"€116,000 p/a",30/6/2026,GK,-,31,"2,491",67%,-,0,0,0.04,-,-,-,-,0,-,-,0,2,0.04,50%,7.05,0,0,-,-,-,-,4.37,5.56,0,-,5.5km,0,0,19,56,15,0.21
19086720,Geraldo,33,67 kg,182 cm,-,ANG,Spor Toto 1. Lig,Çorum FK,"€117,000 p/a",30/6/2025,"AM (RLC), ST (C)",-,34,"2,163",86%,0.17,0.1,2.83,1.54,0.21,17%,0.58,-,-4.2,0.62,0.62,0.17,0,1.71,76%,1.04,0,0,5.28,24%,1.25,0.5,4.04,15.23,12.36,2.5,12.3km,2.79,11.4,-,-,-,-
37039753,Mimoun Mahi,31,68 kg,181 cm,-,MAR,Keuken Kampioen Divisie,De Graafschap,"€117,000 p/a",30/6/2026,"AM (L), ST (C)",-,34,"2,096",82%,0.34,0.29,2.66,1.33,0.39,12%,0.3,7%,-1.28,0.99,0.69,0.23,0,2.32,87%,0.69,0.04,0,5.75,29%,1.67,0.26,5.02,15.89,12.54,2.53,12.0km,2.96,12.07,-,-,-,-
65030629,Justice Chabalala,33,75 kg,182 cm,-,RSA,DStv Premiership,Chippa Utd,"€117,000 p/a",30/6/2026,"D (C), DM",DM,27,"2,374",89%,0.11,0.05,3.87,0.61,0.11,33%,0.08,10%,-0.2,0.15,0.3,0.08,0,1.48,70%,0.87,0.11,0.27,5.08,62%,3.15,0.68,13.8,5.95,8.98,0.61,12.3km,1.52,7.01,-,-,-,-
83313829,José Müller,22,82 kg,193 cm,-,POR,Liga Portugal 2 SABSEG,Benfica B,"€117,000 p/a",30/6/2026,D (C),-,21,"1,882",89%,-,0.06,3.68,0.29,0.05,0%,0,7%,-0.73,0.1,0.14,0.08,1,0.86,69%,1.63,0.05,0.81,7.32,63%,4.64,0.67,14.63,3.2,5.5,0.19,11.6km,0.91,3.06,-,-,-,-
2000074383,Devin Titus,24,74 kg,178 cm,-,RSA,DStv Premiership,Stellenbosch FC,"€118,000 p/a",30/6/2027,M/AM (R),-,26,"2,352",83%,0.08,0.15,2.68,0.77,0.5,8%,0.38,8%,-3.21,0.42,0.27,0.14,0,2.26,83%,0.88,0,0,5.51,25%,1.38,0.34,6.39,10.79,14.43,3.94,13.0km,3.41,11.14,-,-,-,-
28094953,Matty Virtue,28,73 kg,175 cm,Damaged cruciate ligaments,ENG,Sky Bet League One,Fleetwood,"€118,000 p/a",30/6/2026,"DM, M (C)",-,16,"1,358",88%,-,0.25,3.91,1.19,0.33,7%,0.07,-,-1.01,0.4,0.33,0.07,0,2.92,80%,0.6,0.13,0.2,4.04,41%,1.66,0.07,12.13,12.33,12.19,0.73,13.3km,3.65,11.53,-,-,-,-
91194349,Jannes Wieckhoff,24,73 kg,188 cm,-,GER,Keuken Kampioen Divisie,Heracles,"€118,000 p/a",30/6/2027,D (R),-,28,"2,384",84%,0.04,0.12,4.83,0.91,0.11,16%,0.34,5%,-0.23,0.34,0.45,0.12,0,2.79,76%,1.4,0.15,0.42,6.19,66%,4.08,0.83,13.21,15.25,15.93,1.25,12.7km,2.49,8.42,-,-,-,-
37060618,Tom van de Looi,25,80 kg,186 cm,-,NED,Keuken Kampioen Divisie,De Graafschap,"€118,000 p/a",30/6/2028,"DM, M (C)",-,38,"3,135",89%,0.09,0.09,4.08,0.95,0.23,7%,0.03,9%,-0.32,0.09,0.23,0.07,0,1.84,78%,1.03,0.11,0.17,3.5,48%,1.67,0.6,14.93,5.43,11.77,0.57,12.7km,2.58,9.56,-,-,-,-
65039538,Thabani Zuke,26,68 kg,184 cm,-,RSA,DStv Premiership,SuperSport Utd,"€118,000 p/a",30/6/2026,"DM, M (C)",-,21,"1,816",85%,0.2,0.14,4.46,1.59,0.1,50%,0.1,6%,-1.23,0.15,0.35,0.11,0,1.93,75%,0.84,0.15,0.1,3.07,44%,1.34,0.3,14.07,7.04,10.46,0.69,12.7km,2.38,10.66,-,-,-,-
2000085258,Paulo Victor,24,76 kg,181 cm,-,BRA,Liga Portugal 2 SABSEG,Chaves,"€118,000 p/a",30/6/2028,"AM (R), ST (C)",-,29,"2,206",86%,0.08,0.05,0.78,0.69,0.04,10%,0.04,21%,7.28,1.39,1.14,0.27,0,1.06,68%,0.41,0,0.08,10.53,38%,4.04,0.08,2.04,18.6,6.89,0.94,11.8km,1.43,6.04,-,-,-,-
13148062,Larry Bwalya,29,73 kg,177 cm,-,ZAM,DStv Premiership,Sekhukhune Utd,"€118,000 p/a",30/6/2025,"DM, M/AM (C)","DM, AM (C)",30,"2,454",87%,0.44,0.36,3.52,1.28,0.59,12%,0.11,8%,-0.52,0.44,0.62,0.1,0,2.2,79%,0.7,0.15,0.04,2.86,45%,1.28,0.26,14.41,12.14,11.48,1.17,12.1km,2.9,11.04,-,-,-,-
70078810,Çağlar Akbaba,30,76 kg,187 cm,-,TUR,Spor Toto 1. Lig,Boluspor,"€119,000 p/a",30/6/2026,GK,-,38,"3,369",61%,-,0,0,0.05,-,-,-,-,0,-,-,0,0,0.03,17%,7.8,0,0,-,-,-,-,3.26,7.08,0,-,5.4km,0,0,21,73,28,0.4
13187729,Terrence Dzvukamanja,31,66 kg,173 cm,-,ZIM,DStv Premiership,SuperSport Utd,"€119,000 p/a",30/6/2025,"AM (C), ST (C)",ST (C),36,"2,786",85%,0.1,0.08,1.97,1.07,0.16,13%,0.13,8%,-1.37,0.45,0.48,0.17,0,1.26,80%,0.74,0.06,0,5.46,21%,1.16,0.13,10.73,19.74,10.76,1.1,13.0km,1.91,8.11,-,-,-,-
65040259,Promise Mkhuma,24,65 kg,163 cm,-,RSA,DStv Premiership,Cape Town City,"€119,000 p/a",30/6/2026,"AM (RL), ST (C)",AM (RL),29,"2,347",82%,0.12,0.09,0.73,0.84,0.08,17%,0.12,8%,-1.14,1.42,1.19,0.24,0,0.84,81%,0.54,0,0.04,9.13,16%,1.5,0.27,1.92,16.03,6.25,1.65,11.2km,1.34,6.86,-,-,-,-
37084339,Fedde de Jong,21,72 kg,185 cm,-,NED,Keuken Kampioen Divisie,Cambuur,"€119,000 p/a",30/6/2028,M/AM (C),-,38,"3,079",89%,0.03,0.17,3.54,1.26,0.76,16%,0.15,20%,2.86,0.26,0.15,0.06,0,1.81,77%,0.76,0.09,0.26,4.03,46%,1.84,0.26,10.67,13.45,10.64,0.64,12.3km,2.81,10.61,-,-,-,-
2000129163,Engin Aksoy,21,67 kg,177 cm,-,TUR,Spor Toto 1. Lig,Hatayspor,"€119,000 p/a",30/6/2028,D (L),-,35,"3,220",86%,0.08,0.07,5.53,1.45,0.06,19%,0.73,9%,-0.54,0.08,0.06,0.04,0,2.49,86%,1.54,0.11,0.56,5.84,65%,3.77,0.7,12.72,12.94,14.42,1.06,12.5km,2.4,7.71,-,-,-,-
28127315,Thimothée Lo-Tutala,22,83 kg,185 cm,-,FRA,Sky Bet League One,Exeter,"€119,000 p/a",30/6/2027,GK,-,14,"1,173",73%,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,6.68,0,0,-,-,-,-,4.14,7.06,0,-,6.5km,0,0,1,20,10,0.48
53175441,Sturla Ottesen,23,77 kg,181 cm,-,NOR,Keuken Kampioen Divisie,Cambuur,"€120,000 p/a",30/6/2028,D (R),-,33,"2,733",88%,0.07,0.09,4.81,0.76,0.16,11%,0.23,-,-5.1,0.36,0.33,0.17,0,2.6,75%,1.48,0.2,0.4,5.57,70%,3.89,0.59,11.72,14.19,18.21,1.02,12.7km,2.7,9.12,-,-,-,-
29159548,Jack Sparkes,24,72 kg,178 cm,-,ENG,Sky Bet League One,Portsmouth,"€120,000 p/a",30/6/2026,D/AM (L),AM (L),25,"3,072",86%,0.06,0.13,5.13,1.49,0.29,15%,0.47,9%,-0.43,0.06,0.15,0.04,0,2.14,81%,1.41,0.21,0.32,6.91,52%,3.6,0.82,10.02,17.29,13.51,1.14,12.1km,2.37,8.61,-,-,-,-
15019017,James Jeggo,33,69 kg,178 cm,-,AUS,Isuzu UTE A-League,Melbourne City FC,"€120,000 p/a",30/6/2026,"DM, M (C)",-,30,"2,429",86%,0.04,0.18,4.08,1.63,0.44,0%,0,-,-1.59,0.11,0.11,0.06,0,1.59,69%,1.07,0,0.41,4.85,53%,2.59,0.37,11.15,13.75,9.23,0.89,12.1km,2.37,11.12,-,-,-,-
2000086534,Adebayo Fapetu,20,76 kg,179 cm,-,ENG,Sky Bet League One,Derby County,"€120,000 p/a",30/6/2028,"DM, M (C)",-,47,"4,169",91%,0.17,0.18,4.08,0.99,0.26,11%,0.09,9%,-0.13,0.26,0.26,0.09,0,1.62,76%,0.99,0.17,0.24,3.76,56%,2.09,0.47,11.89,6.84,11.61,0.54,12.7km,2.2,9.56,-,-,-,-
29217607,Jack Stretton,23,74 kg,180 cm,-,SCO,Sky Bet League One,Stockport,"€120,000 p/a",30/6/2025,"AM (L), ST (C)",AM (L),21,"2,549",86%,0.04,0.03,0.74,0.64,0.11,13%,0.14,13%,-0.03,1.31,0.78,0.42,0,1.27,77%,0.74,0,0.04,11.58,34%,3.95,0.11,1.41,19.21,7.31,0.85,12.0km,1.91,6.89,-,-,-,-
15019934,Brandon O'Neill,31,78 kg,179 cm,-,AUS,Isuzu UTE A-League,Wellington Phoenix,"€120,000 p/a",30/6/2027,"DM, M (C)",-,27,"2,200",88%,0.16,0.12,4.58,1.19,0.41,33%,0.12,8%,-0.27,0.16,0.25,0.05,0,2.37,61%,0.82,0.2,0.33,3.44,38%,1.31,0.2,17.18,4.21,11.82,0.37,12.9km,3.48,10.43,-,-,-,-
37045870,Bram van Vlerken,29,76 kg,175 cm,-,NED,Keuken Kampioen Divisie,De Graafschap,"€121,000 p/a",30/6/2027,D (R),-,38,"3,420",88%,0.11,0.05,4.18,0.55,0.18,6%,0.16,4%,-4.82,0.32,0.37,0.18,0,2.34,86%,0.95,0.11,0.16,4.11,66%,2.71,0.71,12.82,18,15.42,0.95,12.0km,1.97,8.55,-,-,-,-
65026868,Zitha Kwinika,31,68 kg,180 cm,-,RSA,DStv Premiership,Kaizer Chiefs,"€121,000 p/a",30/6/2025,D (R),-,26,"2,224",88%,0.08,0.07,5.02,0.77,0.04,15%,0.32,5%,-3.04,0.36,0.57,0.2,0,2.02,81%,1.46,0.08,0.16,5.34,68%,3.64,0.49,11.25,16.11,12.34,1.13,12.2km,1.94,7.37,-,-,-,-
37076259,Romano Postema,23,67 kg,175 cm,-,NED,Keuken Kampioen Divisie,Groningen,"€121,000 p/a",30/6/2028,ST (C),-,36,"3,171",86%,0.03,0.08,0.62,0.51,0.14,13%,0.06,27%,14.15,1.31,0.62,0.19,0,1.31,78%,0.26,0.03,0,8.49,30%,2.53,0.2,2.41,18.79,6.56,0.79,11.6km,1.93,6.67,-,-,-,-
65036912,Yusuf Maart,29,67 kg,175 cm,-,RSA,DStv Premiership,Kaizer Chiefs,"€121,000 p/a",30/6/2025,"DM, M (C)",DM,18,"1,582",87%,0.11,0.13,3.19,1.31,0.06,5%,0.06,14%,1.03,0.4,0.46,0.11,0,2.16,90%,0.8,0.11,0,3.02,26%,0.8,0.34,10.58,11.95,11.15,1.08,12.3km,2.96,10.98,-,-,-,-
